product_type,brand,price_layer,target,target_c,target_o,target_B
Type_F,Brand8,1,like,31.20655265619137,10000,0
Type_F,Brand1,2,dislike,16.130060461684316,10000,0
Type_B,Brand11,5,like,38.29327376998108,100,0
Type_D,Brand5,2,like,89.8041305498999,10,1
Type_C,Brand3,2,dislike,69.8633823264992,10,1
Type_C,Brand2,3,soso,57.985802149073514,100,0
Type_E,Brand4,4,like,69.55646309802594,10,1
Type_B,Brand2,2,like,51.4387208051909,10,0
Type_F,Brand5,5,dislike,45.31617669789342,100,0
Type_A,Brand8,4,dislike,31.57804835035392,10,0
Type_F,Brand4,2,soso,86.77256546097587,1000,1
Type_B,Brand7,4,like,86.23666592210768,10,1
Type_A,Brand5,5,soso,64.2306475996865,1000,0
Type_F,Brand9,3,dislike,29.775229598043687,100,0
Type_B,Brand2,3,dislike,41.72391110250855,100,0
Type_D,Brand2,1,soso,135.26670721758157,100,1
Type_B,Brand1,5,dislike,65.71540673428562,10000,1
Type_E,Brand4,2,dislike,89.73261706895772,1000,1
Type_A,Brand8,2,like,104.63290799127144,10,1
Type_D,Brand5,1,like,79.05822034207941,10000,1
Type_D,Brand5,5,dislike,34.73307690305175,10000,0
Type_B,Brand4,4,like,53.144839456354156,100,0
Type_D,Brand7,4,soso,99.93980703001333,1000,1
Type_C,Brand10,3,soso,98.90814343548496,1000,1
Type_C,Brand8,4,soso,99.12978291861918,1000,1
Type_C,Brand9,4,dislike,42.54894744254996,10000,0
Type_B,Brand6,5,like,91.85892024935075,10,1
Type_A,Brand9,5,like,66.10334198785955,100,1
Type_B,Brand11,1,soso,81.20813860695685,10000,1
Type_E,Brand1,5,like,74.46064388345862,1000,1
Type_D,Brand3,1,like,107.95511960421133,10000,1
Type_C,Brand1,1,soso,111.73278398596605,10000,1
Type_B,Brand11,2,like,101.00902080065079,10,1
Type_B,Brand5,4,soso,96.95975215319832,10000,1
Type_D,Brand8,5,soso,97.77664498987338,1000,1
Type_B,Brand6,1,dislike,84.97566810011968,10,1
Type_C,Brand10,4,soso,63.559097855566385,1000,0
Type_D,Brand5,5,like,113.70534974619868,1000,1
Type_A,Brand1,4,like,75.74586459313375,1000,1
Type_C,Brand1,1,soso,79.01559343344054,100,1
Type_E,Brand5,4,dislike,38.06375068784162,10,0
Type_E,Brand5,3,soso,54.614190311271756,10000,0
Type_F,Brand8,4,soso,75.80567840441013,10000,1
Type_F,Brand2,3,dislike,47.797567599869666,10,0
Type_D,Brand7,5,dislike,71.24755828983668,10,1
Type_C,Brand5,1,soso,74.99966733845376,10000,1
Type_F,Brand2,4,dislike,67.55901793321118,10000,1
Type_C,Brand5,4,like,82.65958306536297,10,1
Type_C,Brand9,4,soso,89.41124793494009,10000,1
Type_E,Brand5,1,like,31.835624517660015,10,0
Type_D,Brand5,4,dislike,61.62439348262229,10000,0
Type_E,Brand11,5,like,40.476163942508144,100,0
Type_F,Brand2,5,dislike,12.11437864806162,1000,0
Type_B,Brand9,5,soso,59.56433489916748,100,0
Type_F,Brand2,5,dislike,27.544666737038725,10000,0
Type_A,Brand5,2,soso,92.75924279389662,1000,1
Type_E,Brand2,2,dislike,75.78556940090449,10,1
Type_D,Brand2,5,dislike,92.17750113394163,10000,1
Type_E,Brand6,4,like,55.52979844766161,1000,0
Type_B,Brand10,5,like,79.09923877809481,10000,1
Type_B,Brand3,2,soso,136.61262217643997,1000,1
Type_B,Brand10,2,soso,101.52114228523982,1000,1
Type_B,Brand9,1,like,81.71537166943335,1000,1
Type_A,Brand6,1,soso,65.00224358814852,10000,1
Type_C,Brand10,4,soso,77.94643052464052,10000,1
Type_F,Brand10,1,like,47.36444398743249,1000,0
Type_B,Brand2,3,dislike,90.65434896736987,100,1
Type_A,Brand1,3,soso,90.91768998114676,10000,1
Type_E,Brand2,1,soso,81.76962126964938,10,1
Type_B,Brand10,3,dislike,74.06055991037306,100,1
Type_E,Brand6,2,soso,80.8353975074959,10000,1
Type_E,Brand2,5,like,105.65081843571777,10,1
Type_D,Brand7,5,like,89.10829928985353,1000,1
Type_A,Brand7,3,soso,54.78091105319207,10,0
Type_A,Brand1,2,soso,99.14744501377186,10000,1
Type_B,Brand6,2,like,101.72763450607265,1000,1
Type_B,Brand5,1,dislike,91.918245537793,1000,1
Type_B,Brand8,2,like,57.03612950057712,1000,0
Type_A,Brand8,2,dislike,36.08968245590437,100,0
Type_E,Brand9,2,dislike,57.92465487494418,1000,0
Type_E,Brand2,5,dislike,12.42666876111064,100,0
Type_B,Brand11,3,dislike,36.37606120726571,10000,0
Type_E,Brand1,1,dislike,76.91368541243978,10000,1
Type_B,Brand10,1,dislike,85.2320565511379,10000,1
Type_F,Brand6,1,soso,84.78398024965858,10000,1
Type_C,Brand2,4,like,109.79745051691071,100,1
Type_E,Brand5,3,like,55.33125942839647,10000,0
Type_F,Brand1,5,soso,54.33070324272545,1000,0
Type_A,Brand1,3,soso,65.22540665402218,100,1
Type_F,Brand5,1,dislike,85.55393647764552,100,1
Type_D,Brand6,5,like,114.26301683071215,100,1
Type_F,Brand11,3,dislike,63.22647981629308,10000,0
Type_F,Brand7,2,soso,113.76648400955841,10000,1
Type_F,Brand11,3,dislike,82.77996971029954,10000,1
Type_A,Brand4,2,dislike,27.410371314815215,1000,0
Type_A,Brand4,1,like,78.28448683812445,1000,1
Type_D,Brand5,2,like,111.6815436851541,1000,1
Type_B,Brand6,4,like,61.60612818133091,100,0
Type_E,Brand8,5,dislike,96.18670089006953,10,1
Type_A,Brand9,2,dislike,71.68220203148307,100,1
Type_E,Brand7,5,soso,108.79826844168194,10000,1
Type_D,Brand10,2,soso,53.52562809067297,10,0
Type_F,Brand3,1,soso,51.886019892222954,1000,0
Type_D,Brand6,3,soso,64.6033136639659,1000,0
Type_E,Brand9,2,soso,131.24388899316108,10000,1
Type_E,Brand6,1,soso,119.14079098280618,10,1
Type_D,Brand11,2,soso,95.40768410592217,10,1
Type_B,Brand10,4,like,73.26447017074057,100,1
Type_E,Brand8,5,soso,62.014751525681376,1000,0
Type_C,Brand8,2,dislike,44.26206706120398,10,0
Type_F,Brand4,1,dislike,23.892035286455922,100,0
Type_C,Brand7,1,dislike,34.428207604136894,1000,0
Type_E,Brand7,3,like,31.550520812903915,100,0
Type_A,Brand7,5,dislike,43.85756360836377,100,0
Type_D,Brand8,3,dislike,68.66977220439762,10,1
Type_B,Brand2,5,like,90.10478246661457,10000,1
Type_C,Brand2,5,dislike,46.81598082870666,10000,0
Type_C,Brand6,2,like,93.73337735610478,100,1
Type_A,Brand11,3,dislike,47.48859046693334,10,0
Type_E,Brand6,3,dislike,88.63709191397183,10000,1
Type_A,Brand5,3,soso,78.20736776699243,100,1
Type_B,Brand2,1,dislike,62.820662730439494,10,0
Type_E,Brand8,4,soso,59.782594118077476,100,0
Type_C,Brand3,2,soso,94.01165424763252,100,1
Type_C,Brand1,3,dislike,43.55202905736116,100,0
Type_D,Brand1,5,dislike,33.10318502171081,10,0
Type_B,Brand7,5,like,58.27567018598201,100,0
Type_C,Brand7,2,soso,78.38699949998521,1000,1
Type_A,Brand6,1,dislike,52.63700572814957,10,0
Type_C,Brand6,3,soso,123.52472428680056,100,1
Type_A,Brand5,4,soso,92.89387386276061,1000,1
Type_A,Brand6,1,dislike,28.914488627761685,10000,0
Type_F,Brand2,2,dislike,16.94492222723082,10000,0
Type_F,Brand5,3,soso,81.06277935539686,10,1
Type_F,Brand2,2,dislike,24.52618362673414,10000,0
Type_E,Brand3,2,soso,122.87514963392921,100,1
Type_E,Brand5,2,like,116.56819490238784,10,1
Type_C,Brand1,2,like,103.97699567818782,10,1
Type_C,Brand11,4,dislike,44.08314252937993,100,0
Type_A,Brand3,2,soso,57.97029280421821,10000,0
Type_E,Brand10,5,like,92.00895349068946,1000,1
Type_C,Brand6,2,soso,108.45606564410964,10000,1
Type_E,Brand2,4,dislike,16.781509661991738,10,0
Type_B,Brand3,2,like,98.83505282163486,10000,1
Type_A,Brand9,3,like,101.90988060864498,100,1
Type_F,Brand8,1,soso,112.72949185702046,100,1
Type_E,Brand3,4,like,93.5799827800531,10000,1
Type_C,Brand7,3,soso,110.32053782037147,10,1
Type_A,Brand4,4,soso,88.5090590488748,10000,1
Type_D,Brand7,1,dislike,64.0023994319478,10,0
Type_A,Brand5,5,dislike,64.04449548295125,1000,0
Type_B,Brand2,1,like,77.24683375643745,1000,1
Type_A,Brand6,5,dislike,62.93617717477553,1000,0
Type_F,Brand1,2,like,65.35230165205027,10000,1
Type_F,Brand6,3,dislike,69.33329453269351,10,1
Type_E,Brand1,4,dislike,30.522277127717405,100,0
Type_E,Brand3,5,like,104.38275655517488,10,1
Type_C,Brand11,4,dislike,84.1801361090969,10,1
Type_C,Brand10,1,soso,93.81614296669909,10000,1
Type_A,Brand7,2,dislike,53.70697663235618,10,0
Type_F,Brand2,1,soso,85.31810098352264,10,1
Type_A,Brand9,5,like,34.93384257097132,1000,0
Type_F,Brand3,3,like,43.32079385033365,100,0
Type_A,Brand3,5,dislike,72.44598180031358,1000,1
Type_E,Brand7,5,dislike,23.27572596034255,100,0
Type_E,Brand1,1,dislike,46.43587009686323,1000,0
Type_D,Brand5,5,dislike,41.46344438863208,10,0
Type_D,Brand10,3,soso,69.87925980447844,1000,1
Type_D,Brand3,2,dislike,56.48025556911866,10000,0
Type_C,Brand1,1,like,62.22408529541818,10000,0
Type_E,Brand7,5,dislike,76.3198141750057,10000,1
Type_A,Brand10,4,dislike,65.95160943902756,10000,1
Type_A,Brand7,2,soso,92.3262335538463,10,1
Type_D,Brand9,1,dislike,60.49108520825359,100,0
Type_C,Brand7,3,dislike,48.08139963325481,10000,0
Type_C,Brand4,3,soso,118.37137501989872,1000,1
Type_D,Brand3,2,soso,133.5955665365819,1000,1
Type_A,Brand6,3,soso,116.94812114796174,10,1
Type_C,Brand6,1,like,105.10665906923623,10000,1
Type_F,Brand2,1,soso,118.39507607491979,10,1
Type_F,Brand7,1,like,66.05460828090779,10,1
Type_B,Brand1,5,like,104.45757784570662,100,1
Type_F,Brand9,3,soso,54.26369329484084,10,0
Type_D,Brand2,5,dislike,87.15766952561299,100,1
Type_A,Brand3,3,dislike,51.42123461355433,1000,0
Type_B,Brand6,3,like,59.379476658106626,1000,0
Type_E,Brand11,3,dislike,56.1639398155974,100,0
Type_A,Brand7,4,soso,110.16444408422255,100,1
Type_B,Brand1,5,soso,103.91526722643123,10,1
Type_E,Brand3,2,dislike,64.15664640515362,10,0
Type_C,Brand6,5,dislike,19.596283041835726,100,0
Type_A,Brand4,3,like,93.69354105883815,10,1
Type_A,Brand5,2,dislike,72.20528587018012,10000,1
Type_C,Brand3,2,like,40.95507635289342,100,0
Type_A,Brand8,2,dislike,14.748679865251201,1000,0
Type_D,Brand1,4,dislike,95.52082159202398,1000,1
Type_B,Brand11,1,dislike,75.17677956174597,1000,1
Type_E,Brand10,3,dislike,63.09673047101564,100,0
Type_E,Brand7,3,soso,78.19741856892418,1000,1
Type_B,Brand2,5,dislike,34.70654310264648,10000,0
Type_D,Brand8,2,like,42.642081373718284,10,0
Type_A,Brand3,4,soso,103.33471504995615,10000,1
Type_C,Brand4,2,like,80.53458698267195,1000,1
Type_C,Brand2,5,soso,131.4532958360178,1000,1
Type_A,Brand5,1,dislike,64.99213228328088,10000,0
Type_F,Brand9,3,like,69.82543896814902,10000,1
Type_E,Brand4,2,dislike,88.16717881076355,100,1
Type_B,Brand7,3,soso,103.80881223263609,10000,1
Type_B,Brand8,5,dislike,72.42582708038451,10,1
Type_E,Brand10,1,like,84.89341058980744,10000,1
Type_B,Brand1,4,soso,65.57175820863719,1000,1
Type_E,Brand6,1,soso,61.651110515039214,100,0
Type_D,Brand5,4,dislike,64.71339500367753,10000,0
Type_A,Brand10,2,dislike,89.60456333765472,100,1
Type_E,Brand10,1,soso,133.87448145021227,1000,1
Type_D,Brand1,2,like,116.60598839318749,10,1
Type_E,Brand9,1,like,103.58379184047801,100,1
Type_D,Brand11,2,like,62.29428893505432,1000,0
Type_D,Brand10,5,dislike,63.762633251416744,10,0
Type_D,Brand7,5,dislike,63.37875401162753,10000,0
Type_A,Brand1,4,soso,97.22947571837722,10000,1
Type_E,Brand2,1,dislike,74.81756893161263,10000,1
Type_F,Brand4,1,dislike,25.61876295150527,10,0
Type_E,Brand10,4,dislike,27.227286385233985,1000,0
Type_E,Brand9,2,like,112.24166432026657,10000,1
Type_D,Brand11,1,soso,123.2278801961477,100,1
Type_B,Brand2,4,soso,121.39275350254874,1000,1
Type_B,Brand1,4,dislike,52.54721926569097,10000,0
Type_E,Brand1,1,dislike,59.82805573192911,10,0
Type_B,Brand9,3,like,84.74122776812541,100,1
Type_F,Brand1,2,like,56.28182569785427,10000,0
Type_B,Brand4,3,dislike,36.34531696139743,1000,0
Type_B,Brand5,3,like,46.46931694184097,10000,0
Type_D,Brand6,2,dislike,59.17663439335735,1000,0
Type_E,Brand6,5,soso,65.06239168892681,10000,1
Type_F,Brand3,1,like,48.29852140909881,10,0
Type_F,Brand7,4,like,108.61784932037726,1000,1
Type_E,Brand8,1,soso,96.23265284492179,100,1
Type_F,Brand1,3,soso,104.23997782848554,100,1
Type_C,Brand9,5,like,42.54939452398965,100,0
Type_C,Brand6,5,like,48.72146012938367,1000,0
Type_B,Brand1,1,dislike,19.448049312429966,10,0
Type_E,Brand11,3,like,54.35033841931097,100,0
Type_B,Brand9,2,dislike,86.81324838940009,100,1
Type_D,Brand4,4,soso,127.42386688100812,10000,1
Type_E,Brand9,5,soso,108.9286982254009,100,1
Type_F,Brand10,4,dislike,86.30890650864787,10,1
Type_D,Brand5,3,soso,67.42097780445657,10,1
Type_D,Brand6,1,like,43.72738777516467,10,0
Type_E,Brand9,3,soso,116.83329340230755,10,1
Type_B,Brand6,5,like,116.10981665754244,10,1
Type_C,Brand1,1,soso,112.71746172769545,1000,1
Type_B,Brand1,4,soso,54.184300958301314,10,0
Type_C,Brand2,5,like,46.813250428419416,10000,0
Type_A,Brand11,1,like,52.28543117032419,100,0
Type_C,Brand11,1,dislike,47.35706737548568,1000,0
Type_E,Brand2,4,dislike,30.001177586821683,10000,0
Type_C,Brand6,3,like,36.21407982888424,10,0
Type_A,Brand10,3,like,53.21619075428397,100,0
Type_F,Brand10,3,dislike,41.183841600829226,10000,0
Type_F,Brand5,5,like,55.390506426014554,10000,0
Type_C,Brand7,1,soso,53.391185909218585,10,0
Type_B,Brand8,2,soso,130.77471261936228,100,1
Type_C,Brand10,2,dislike,57.55955893869458,100,0
Type_E,Brand10,4,soso,123.97526699784699,10000,1
Type_E,Brand10,1,soso,52.32713448664332,10000,0
Type_D,Brand10,5,dislike,79.54815571336445,10000,1
Type_B,Brand3,1,soso,111.58219825038927,10000,1
Type_B,Brand9,4,dislike,95.0304443789395,10000,1
Type_C,Brand1,2,soso,60.86153286748312,10000,0
Type_C,Brand3,5,like,86.26803755960934,10000,1
Type_E,Brand2,2,soso,52.82181217195985,1000,0
Type_D,Brand6,3,dislike,41.70109933698508,10,0
Type_A,Brand1,4,soso,105.6754124650601,100,1
Type_C,Brand8,2,dislike,91.15946968454477,10,1
Type_B,Brand10,5,dislike,18.130079603628488,10000,0
Type_F,Brand10,1,dislike,53.075523667476006,10000,0
Type_C,Brand3,4,soso,71.50098983385078,10,1
Type_D,Brand6,2,like,49.596643878496074,100,0
Type_B,Brand2,3,soso,110.19433760068084,10,1
Type_F,Brand5,2,like,33.34522935719816,1000,0
Type_F,Brand2,5,dislike,65.33175786137899,1000,1
Type_D,Brand7,3,like,44.96454983383763,10000,0
Type_B,Brand5,3,dislike,12.26811800107193,1000,0
Type_C,Brand8,4,dislike,57.75957782966887,100,0
Type_D,Brand6,5,dislike,20.665777496957837,10,0
Type_E,Brand8,5,soso,99.28772180101055,100,1
Type_B,Brand9,3,soso,75.12141720659763,100,1
Type_D,Brand7,1,soso,74.9784081612722,10,1
Type_D,Brand1,1,like,100.26192442119073,1000,1
Type_A,Brand9,4,soso,112.21553047008229,10000,1
Type_A,Brand9,4,dislike,82.18478876525901,10000,1
Type_F,Brand10,4,dislike,47.5498388302619,10000,0
Type_C,Brand2,4,soso,60.66199483692426,10000,0
Type_E,Brand2,3,like,96.66216602200994,10,1
Type_E,Brand7,4,like,105.57637456726599,10,1
Type_D,Brand5,1,soso,101.56010424781175,100,1
Type_D,Brand5,2,dislike,29.955872464291097,1000,0
Type_F,Brand1,1,dislike,76.9442161626596,1000,1
Type_D,Brand6,4,soso,54.803750215631396,1000,0
Type_B,Brand8,3,dislike,40.571702746921815,100,0
Type_C,Brand4,5,dislike,44.60972815269704,10000,0
Type_C,Brand3,2,soso,79.51313929528206,10000,1
Type_A,Brand10,2,like,112.25601661419445,10,1
Type_F,Brand10,4,like,102.57295870680473,10,1
Type_D,Brand1,4,like,76.61453042146945,10000,1
Type_D,Brand4,2,soso,131.42254169642402,1000,1
Type_B,Brand2,3,soso,64.42138904612355,1000,0
Type_D,Brand5,2,dislike,19.290725777343148,10,0
Type_D,Brand10,3,like,64.08272368768188,100,0
Type_C,Brand1,1,dislike,96.21864894188906,10000,1
Type_D,Brand9,4,dislike,88.71816596635946,1000,1
Type_F,Brand9,3,soso,70.08436681200004,1000,1
Type_B,Brand5,2,soso,130.98104046290905,1000,1
Type_B,Brand1,1,dislike,65.27541488951226,10000,1
Type_E,Brand3,2,like,57.58780476980826,100,0
Type_E,Brand7,1,soso,121.28512249285055,10000,1
Type_A,Brand5,5,like,104.67717174204475,10,1
Type_B,Brand11,1,soso,51.043444772028764,100,0
Type_F,Brand9,3,dislike,22.584287581753188,10000,0
Type_B,Brand4,5,dislike,75.44927528658614,10,1
Type_F,Brand5,1,dislike,63.641624412331176,10,0
Type_F,Brand3,1,dislike,33.475022300817194,100,0
Type_C,Brand8,3,dislike,34.61927172773449,100,0
Type_E,Brand3,4,dislike,20.551204796052318,10,0
Type_F,Brand6,4,like,67.74979602599285,10000,1
Type_A,Brand7,4,like,36.277921039137276,10000,0
Type_C,Brand2,5,dislike,69.7976607509947,100,1
Type_F,Brand7,4,soso,72.10151374909776,100,1
Type_C,Brand3,5,soso,126.77992836806784,100,1
Type_E,Brand3,4,soso,59.164983164038354,100,0
Type_C,Brand5,3,dislike,70.51528120450281,1000,1
Type_E,Brand4,5,dislike,85.87190997416477,100,1
Type_B,Brand10,4,soso,111.5498202253338,10,1
Type_B,Brand7,2,like,110.65292759863532,100,1
Type_E,Brand3,4,like,59.25553465605137,10000,0
Type_F,Brand9,2,like,42.62739886748306,1000,0
Type_D,Brand1,2,soso,81.06418166494079,10,1
Type_D,Brand2,1,dislike,62.26901223716551,1000,0
Type_A,Brand11,4,soso,132.33610678805744,10,1
Type_D,Brand9,1,like,56.41518171739195,10000,0
Type_A,Brand11,1,like,89.94414482986468,1000,1
Type_E,Brand8,5,like,39.65132968959984,1000,0
Type_F,Brand7,2,dislike,34.05935843020776,1000,0
Type_E,Brand9,1,dislike,24.740791162877734,100,0
Type_E,Brand5,4,soso,92.16199139463663,10,1
Type_A,Brand3,3,dislike,91.56356752782517,10,1
Type_C,Brand2,4,dislike,89.70098478598906,10,1
Type_A,Brand6,2,like,67.7330144351258,100,1
Type_F,Brand2,5,soso,124.75579110805273,1000,1
Type_F,Brand8,4,like,68.1069610308709,10000,1
Type_C,Brand5,4,dislike,46.178555312881855,10000,0
Type_B,Brand11,1,soso,127.06728576230891,100,1
Type_B,Brand2,4,dislike,13.630690240312397,10000,0
Type_C,Brand6,2,dislike,86.74146687070728,100,1
Type_F,Brand6,3,soso,122.78218328481879,100,1
Type_C,Brand8,1,soso,68.2787943250913,10,1
Type_D,Brand6,4,like,65.94709063396348,100,1
Type_C,Brand3,3,soso,124.21684994749822,1000,1
Type_C,Brand8,4,like,78.99354868952358,10,1
Type_E,Brand2,5,like,93.64717016655469,100,1
Type_A,Brand9,2,soso,64.42997098201414,100,0
Type_C,Brand6,5,like,71.75581188800217,10,1
Type_E,Brand1,1,dislike,54.95651657848022,100,0
Type_C,Brand4,3,soso,59.159015824781434,10000,0
Type_D,Brand1,5,dislike,38.94211040483329,100,0
Type_C,Brand3,4,dislike,74.12302039628048,10000,1
Type_C,Brand10,5,like,45.62382769340219,100,0
Type_E,Brand6,3,dislike,64.44176713203336,1000,0
Type_C,Brand3,4,like,37.443387139570305,10000,0
Type_E,Brand5,1,dislike,17.652874168805152,10,0
Type_A,Brand8,5,like,90.74339712260112,1000,1
Type_E,Brand8,2,dislike,96.36345346366315,1000,1
Type_F,Brand9,3,like,62.269795864578,100,0
Type_A,Brand4,2,like,83.95185658177475,1000,1
Type_F,Brand5,4,soso,104.24975449706176,100,1
Type_C,Brand4,2,like,46.10535557667851,10000,0
Type_A,Brand7,3,like,111.87844420532392,10,1
Type_B,Brand9,3,soso,96.38564636309385,1000,1
Type_F,Brand6,2,soso,84.6109555122049,1000,1
Type_B,Brand11,2,like,42.589542462307065,10,0
Type_E,Brand11,4,like,79.3599442281713,100,1
Type_D,Brand2,2,dislike,88.61876294564681,100,1
Type_C,Brand7,3,dislike,54.88860690883145,1000,0
Type_F,Brand3,2,soso,61.60345416208416,10,0
Type_B,Brand8,1,like,54.86734772112588,10,0
Type_D,Brand3,3,dislike,95.93486919196135,10000,1
Type_E,Brand9,3,dislike,45.51573228061674,1000,0
Type_A,Brand1,4,like,115.71908844817118,100,1
Type_C,Brand6,4,soso,97.93332393562679,10000,1
Type_F,Brand11,5,soso,112.07248499737452,10000,1
Type_A,Brand10,4,dislike,29.963675251909375,1000,0
Type_C,Brand7,1,soso,135.90550322612012,1000,1
Type_B,Brand3,4,dislike,11.739186284435458,10000,0
Type_D,Brand6,5,dislike,84.67192492589983,10,1
Type_E,Brand11,3,soso,110.21572681538525,1000,1
Type_C,Brand10,4,like,87.69158661522172,100,1
Type_B,Brand3,5,dislike,38.114319540405084,1000,0
Type_F,Brand9,4,dislike,27.00065565664181,100,0
Type_E,Brand6,4,like,84.64580942412479,100,1
Type_C,Brand11,3,dislike,89.70905439073164,10000,1
Type_B,Brand8,5,like,52.54317188634937,10,0
Type_E,Brand4,4,like,100.34596703752223,10000,1
Type_A,Brand8,3,like,38.60984020480876,1000,0
Type_D,Brand5,5,soso,71.89988885876159,100,1
Type_D,Brand8,2,dislike,15.747629940207943,10,0
Type_F,Brand2,5,dislike,43.86790092105636,1000,0
Type_F,Brand3,4,dislike,70.87830875747098,10,1
Type_A,Brand10,4,like,73.63618773382333,100,1
Type_D,Brand4,5,soso,97.25503065586989,10000,1
Type_D,Brand1,3,dislike,60.44651689211618,10000,0
Type_C,Brand5,5,dislike,30.20734894277583,10,0
Type_B,Brand3,4,dislike,39.68166015736699,1000,0
Type_A,Brand7,4,soso,90.11980231351232,10,1
Type_F,Brand2,1,like,80.34130711304678,10,1
Type_B,Brand11,3,soso,123.8480225546748,10000,1
Type_D,Brand1,1,soso,90.71898362013293,1000,1
Type_B,Brand2,4,like,97.12930622960204,10,1
Type_E,Brand3,3,soso,61.131017528422475,1000,0
Type_A,Brand10,3,like,42.16088832433032,1000,0
Type_A,Brand5,3,soso,75.7837142763401,100,1
Type_A,Brand6,5,soso,78.36453684782242,100,1
Type_C,Brand8,5,soso,104.85871587246237,100,1
Type_B,Brand4,4,dislike,29.861612642386678,10,0
Type_B,Brand4,3,like,43.15478244958481,10000,0
Type_F,Brand2,3,like,86.54882025121296,100,1
Type_C,Brand3,3,dislike,96.76845581290293,10,1
Type_A,Brand3,5,soso,136.31687346431556,1000,1
Type_C,Brand2,4,dislike,90.295110588561,100,1
Type_C,Brand1,3,dislike,16.337948551460222,1000,0
Type_D,Brand2,3,soso,116.72830001753698,100,1
Type_A,Brand5,2,soso,84.03861377362345,100,1
Type_F,Brand8,1,like,101.71060929050485,10000,1
Type_E,Brand5,5,dislike,15.16031452226153,10000,0
Type_F,Brand3,2,soso,122.97690997744338,10000,1
Type_D,Brand7,4,like,84.30379556160526,100,1
Type_A,Brand4,1,soso,57.89655667480241,10,0
Type_A,Brand7,4,like,113.42604976726838,10,1
Type_A,Brand8,5,like,106.03494308593281,10,1
Type_B,Brand3,4,like,90.25960998595386,10000,1
Type_A,Brand10,3,soso,82.75103362568967,1000,1
Type_A,Brand1,3,soso,94.83314004331919,100,1
Type_E,Brand8,4,like,33.347345392484385,1000,0
Type_A,Brand6,4,dislike,68.77984093071117,10000,1
Type_C,Brand3,4,dislike,93.16309203673633,1000,1
Type_A,Brand9,4,dislike,29.802295877042653,1000,0
Type_A,Brand1,3,like,66.04708265278747,1000,1
Type_F,Brand8,2,dislike,85.121180633138,10,1
Type_A,Brand9,2,soso,56.68856299019681,10,0
Type_B,Brand10,4,dislike,38.51891036169797,10,0
Type_D,Brand1,4,like,111.96869155273237,10000,1
Type_B,Brand9,1,like,97.13377566115088,10,1
Type_E,Brand5,4,dislike,17.959187728747537,10000,0
Type_F,Brand5,2,like,70.94347563979154,100,1
Type_F,Brand11,5,soso,95.07813887799487,10000,1
Type_E,Brand5,5,like,94.67633502405128,10,1
Type_C,Brand11,4,soso,69.4366380008772,10,1
Type_C,Brand1,4,dislike,31.258881071319855,100,0
Type_E,Brand5,5,soso,124.33063461280317,10,1
Type_D,Brand10,1,soso,70.30060876807802,1000,1
Type_F,Brand10,2,soso,89.49030066582135,10,1
Type_D,Brand6,4,dislike,70.78064412216517,1000,1
Type_E,Brand5,4,soso,96.1403919481303,10,1
Type_A,Brand6,1,soso,129.72066214868556,1000,1
Type_B,Brand9,2,soso,94.95897832446991,10,1
Type_B,Brand7,4,like,48.84710096455247,100,0
Type_A,Brand11,2,soso,122.52099900573047,1000,1
Type_D,Brand5,2,soso,117.97788116250999,10000,1
Type_B,Brand10,5,dislike,28.39218567443527,10,0
Type_B,Brand9,4,like,97.31956013896051,10000,1
Type_C,Brand5,5,soso,78.71456110273498,1000,1
Type_D,Brand5,2,dislike,59.615546259958016,1000,0
Type_E,Brand11,4,like,114.4966439598317,10,1
Type_E,Brand6,3,soso,54.808657730272174,10,0
Type_A,Brand8,3,soso,65.67904197688691,100,1
Type_B,Brand1,1,soso,103.12466929614843,10,1
Type_E,Brand9,5,like,35.307415947879996,10,0
Type_A,Brand8,2,like,40.458027466849856,10,0
Type_C,Brand7,3,dislike,63.717031090625,1000,0
Type_D,Brand5,4,soso,123.36596335372835,10,1
Type_B,Brand1,2,soso,97.93332969392725,10000,1
Type_B,Brand7,1,like,47.061489241636075,100,0
Type_A,Brand9,2,soso,62.29945015018265,100,0
Type_B,Brand3,1,soso,121.57447685474769,10,1
Type_D,Brand8,2,like,108.63619131418548,1000,1
Type_E,Brand3,4,dislike,75.90304183612304,10000,1
Type_A,Brand3,5,soso,69.87810660084298,100,1
Type_D,Brand7,3,dislike,41.2753166158555,10,0
Type_B,Brand6,2,dislike,48.04508263689641,1000,0
Type_E,Brand5,2,like,41.68413969649573,100,0
Type_D,Brand11,4,like,52.79324483825448,1000,0
Type_E,Brand7,4,like,93.48994194744668,100,1
Type_E,Brand9,3,like,98.28500308528201,10,1
Type_A,Brand1,2,like,46.689664303848666,10000,0
Type_B,Brand10,4,dislike,39.08933700363673,10,0
Type_C,Brand1,5,dislike,53.513790824468906,10,0
Type_C,Brand5,1,dislike,26.05697438753203,10000,0
Type_C,Brand8,1,like,105.23104249519425,1000,1
Type_D,Brand7,4,like,57.01978469577327,100,0
Type_C,Brand7,3,soso,72.31865933497379,100,1
Type_F,Brand3,4,soso,127.84595576439136,10000,1
Type_F,Brand9,4,dislike,68.93223461587903,10000,1
Type_B,Brand5,1,dislike,55.07261214307858,10,0
Type_C,Brand11,4,like,40.22389845760526,10000,0
Type_E,Brand10,3,soso,63.49687795000071,10000,0
Type_F,Brand3,1,dislike,30.24945208579441,100,0
Type_E,Brand6,1,like,49.79457372140689,10,0
