product_type,price
C,238.2215866735287
A,429.6319303437343
A,276.798259643287
O,131.26065392387986
C,273.51417163465584
M,148.99246134859155
A,357.1062763204748
U,89.80291073202663
M,258.19088435222756
O,94.07240734991127
U,91.24125000688204
O,179.6022667046285
A,312.72499844539254
A,430.8173487797435
M,172.37074478974168
M,210.70840665865282
M,216.53047519149558
M,196.39783502895696
D,334.4107820544085
D,345.64806073907675
U,141.12910370232632
M,240.20422909339985
A,295.81810025840264
D,298.75207789862816
U,19.47058137506326
U,109.28108647883185
U,78.75658688057587
A,389.44537094938465
A,334.9645615932245
O,135.57282539570542
C,227.80606796409407
A,300.7977766620769
A,390.60909606123477
D,335.49346804877007
M,216.54953300203712
M,255.96811964786272
M,251.7700190967771
O,183.91045703357577
C,247.67546187910568
M,244.1936865606867
U,115.18796626278534
M,214.2354248137913
A,234.96752835229069
O,131.17902811108087
M,155.60693270290452
A,411.34428287885555
A,364.88383948745445
U,140.02361068408933
C,301.94410224285406
D,283.64112597275965
O,207.32586838059245
U,106.57028358505902
C,307.6888862621828
U,123.9080863520798
O,187.50802623618293
D,355.5910506779628
M,123.82011979071109
U,151.34867296910517
C,305.43758871664886
A,273.93911062874514
A,470.6259920237634
C,345.62319497406753
O,175.3982800847282
C,285.77137111650103
A,313.54688658440455
U,72.81578025981786
M,153.33610654917905
O,79.12958326401213
O,90.43984818017292
A,292.22922721413613
C,319.4994090593248
A,372.2570015098418
O,123.20553471123549
M,209.45246606207127
A,344.69612248406844
A,338.03724364404957
A,391.4120961362638
A,349.28894917815416
A,403.0123731897626
A,299.5515648601351
M,261.2340962884114
A,354.9484402435713
O,162.91976594187173
O,251.0256115257269
C,198.42724304610468
M,158.51014219689773
U,97.31356761199089
M,245.7259126431592
U,74.10892770246983
A,270.62728136932867
A,344.3553846405539
D,279.996114684358
A,255.2799366608258
O,146.45885853185666
D,335.233346627225
A,243.695181200372
U,56.79296057216202
O,104.93592605494028
M,115.66144860777189
O,217.2357542459473
A,345.13958383131586
A,389.371268744646
U,56.752305266070856
M,108.89164734885883
D,342.8586048224077
M,164.27597385132367
D,333.77664512148783
O,119.0597964106084
C,203.170140215281
C,243.0423383375469
M,242.84744750539045
C,141.42325345676193
M,233.72268411242464
O,210.21363694518433
A,418.6261962324387
A,406.02437794022256
M,176.54630658216058
A,342.4240458463737
D,248.26604128734883
O,155.48359193195077
D,319.79679569950076
A,361.2161708288329
U,77.98637952850511
D,278.8411041054578
A,329.079012763105
D,314.7865187860341
A,405.47605496613414
M,175.22771695507055
O,152.9140964038892
U,65.01028096542268
U,84.15494080314915
M,266.9358957666922
C,200.22197993065734
A,368.9820177295484
D,271.9911235935
O,160.00410025226373
U,105.01859017110324
O,170.86292566709847
A,282.0012922698712
M,227.40557435583503
A,218.97470529870387
A,282.10573296937326
O,202.733200227779
A,361.544777589691
D,384.97282793603637
A,397.10367452456336
M,138.89866875721887
D,349.15214372466346
D,284.35445657908457
D,319.45462626176896
D,341.6545716360462
O,128.5535262955001
C,120.2643968398983
U,141.58133364142878
D,305.83150941986474
A,325.2526553045908
C,348.44192998372876
D,337.9789084472287
U,176.9154694009439
U,151.8460060592971
O,138.521954596284
U,57.55324043210001
O,84.55560244055478
M,222.89067985857645
O,187.75349949431526
D,278.3996490219927
A,378.07117081670987
A,287.23927968628414
M,222.5860695028951
M,131.21640379230837
D,323.02680323469275
M,233.9367981874131
M,160.18591982444508
O,162.04786913988644
U,70.54401194377762
O,117.86637928506879
U,144.95906180914378
M,259.08555507505326
D,287.3858238707967
U,33.58728997643236
U,167.90028685069484
M,204.0051912394561
C,219.44109846733622
M,241.03252196443438
D,348.70617384829416
U,74.86678405332597
M,173.355066693396
D,302.0920029465649
M,280.86822021207405
C,240.43074579990784
D,357.40784437214336
D,369.6132029726192
A,382.70420194953437
A,422.17383329497517
A,337.4342397266688
D,256.4010994048288
C,260.8320865874055
M,164.7927667885841
A,331.1745881475406
M,152.95270995046062
U,48.031932392188494
U,111.56568254838864
D,226.7982120879123
D,342.91757267337283
D,315.7285328128861
D,288.69483069447983
M,170.1311711533414
M,156.15567664245896
M,164.20544091757364
M,132.99257802323518
C,394.66892160143163
A,365.0774569759194
O,137.43008684343144
M,268.3772396918287
U,100.4908133116149
U,37.42260293681724
M,131.84827360193998
U,22.065910937962755
A,326.98354263712605
U,187.9804222671757
A,290.5151984999175
A,337.1664806414699
D,273.5420053891249
M,240.244010903175
D,388.73740202952047
A,276.8503659145587
D,280.9486051041305
M,225.0661497708228
C,284.6842709544725
M,67.78053410688499
O,100.49891868743195
D,345.93082594899846
U,51.515102300847495
O,248.88246792366067
C,351.4716020003079
M,259.67222632585316
C,183.74025520751744
C,220.79743579558544
M,231.27522056070205
D,231.87458521968196
C,169.39310092685693
D,347.2527996235805
D,307.04915574198674
D,405.4363768960752
C,286.33759139025364
O,181.74885687346608
D,264.9912757504281
D,243.69603477543686
A,386.6016024496125
O,172.26936004508684
A,266.95429970180214
O,144.3063409029634
A,350.9264286133511
M,180.76125165269247
U,38.9499913456421
A,413.5071879263871
D,447.2714214174622
C,233.86808966108885
D,267.89489383887064
M,174.5025711432321
D,277.831331423402
C,199.11942667182464
D,314.17814015030956
D,339.242806860832
D,282.9639816714942
U,70.49060001154048
D,339.2786937313888
U,120.81386862681275
U,126.40137842079773
M,146.34272712409168
O,243.91094486067973
A,424.9702856801141
M,192.62275128362884
U,95.63632041751153
A,400.50088804881676
C,203.0788315479725
O,160.56075398835725
M,198.35312010732898
A,344.73274964137556
U,87.44537857567398
U,60.723929640619446
M,143.83684565788008
U,146.8361668078328
A,334.70291706504685
D,319.30624398578647
O,167.18328300549405
O,192.66560569834542
O,101.7532827709408
D,265.22048753681815
D,213.07882426349803
O,136.47786864782148
M,251.41924783413825
A,365.8214173071211
U,113.03751467083478
O,129.36736625524424
O,194.06945974266495
U,134.20504393648963
U,148.9563022414706
U,138.6946256229994
A,322.2768451405951
O,230.0329829515136
O,108.848263354406
O,156.16678362670513
A,394.7555565510403
O,120.25370390055208
U,59.83097933785034
U,87.59949860842227
O,159.33572878999928
C,261.7476139898465
D,309.8943053689382
D,296.4627111073417
U,70.70135885858994
U,68.16747584512238
A,383.076519997219
M,247.37606034408014
A,362.43751187645404
M,215.00822809510532
U,160.96476425755702
O,69.75612713187743
U,114.62747834761947
U,60.233066349744796
C,265.5132760248666
O,175.98115026823436
M,208.90215555477917
O,147.27714820948498
C,235.187339374933
M,148.93589591776566
D,276.26582785626636
D,246.1747103771261
D,290.5650675540026
U,83.62475659160224
A,351.5633691353693
O,135.41138364605422
U,122.3494221756815
A,292.5549836395287
U,113.41043147272383
A,409.8954377608114
U,108.96375664424856
A,297.8432079944709
D,286.2570631276614
A,355.1055502727912
M,213.67230712819608
O,82.47555895701412
D,258.9838899500502
A,311.43042346312194
U,95.60471349066346
O,119.03339935948837
C,244.96805410122005
D,281.55075915114776
C,232.8961625980105
D,278.8565427741564
D,290.3170487043528
A,395.803423923526
A,408.60076421598694
O,137.81267418810694
D,313.712277592672
A,339.49122458552785
M,141.28971075450306
M,184.4596377468077
C,278.61971547983296
O,144.73542029090214
U,101.15528227127626
D,324.8019069728841
M,179.5471161391883
U,147.60954828794803
A,292.73403921997624
A,339.6108354557838
A,347.50473321570524
C,323.9649299392352
U,96.42820347002404
A,392.8617713709742
A,359.69459959958925
U,104.87297462445017
A,351.54349858008356
M,147.68465334710214
A,318.2223812207906
M,240.00846890748588
D,307.38574335323403
O,134.32728422128483
A,399.09725833949193
A,424.2577879324204
M,230.89513246444483
C,282.5175315903617
U,185.21265029195428
A,357.6419189648655
U,140.18158852193193
D,306.7116747249103
U,101.11479501974499
O,179.74491098458478
D,344.9384397211319
M,164.25202318881566
M,200.9207015984799
U,92.40844477177792
D,336.4434023595453
O,138.57448042413301
M,215.3789437600252
A,372.32375198651647
M,187.9079606036722
A,374.38868671101204
A,368.86982023457097
D,119.8687047191753
M,244.82252848948525
U,170.13743981574896
M,233.01693952965488
M,252.36779517682157
U,105.00477641497265
M,277.0715295760336
D,352.15584399437955
A,318.83468552471305
A,366.3001024052471
D,261.9389540587257
A,375.82081484770964
O,129.5403127063663
D,273.74591728298464
D,277.54239896477304
M,280.21943690904465
M,268.0277831180901
O,63.106950205298574
M,176.1870806121187
C,296.7117667199794
A,335.80761956851285
O,52.27443273738233
C,272.98985252546373
D,263.7856991112086
O,160.6716691006383
M,252.98249772144757
O,217.21384106046952
U,187.39900290236287
D,358.8465327519218
D,263.04722742108476
O,130.4123443325063
U,119.70937564918937
A,302.3258894268988
D,333.1457652938585
D,275.3198817479712
D,297.5495372131834
O,138.04023659885416
A,323.0327954855967
A,334.3515521332004
M,235.18203795695035
M,262.1774042003727
A,353.0964684463137
O,168.6006160911786
O,111.43936875561933
A,389.7568418793519
O,211.4131687480849
M,229.50773992000308
M,221.01374149107588
C,231.49112445735935
O,111.29006938801582
M,201.80627370779678
D,272.04319664293774
D,315.38582320993
M,124.97853900246656
C,285.264197380175
O,128.70830697924808
A,255.07502185701867
M,132.11095622916267
U,136.28208512651827
U,147.50596334683487
M,129.2295306507001
D,405.64170145333196
U,130.2849509055532
A,418.69039936697175
U,81.88504121533146
D,234.89912101995017
M,163.47234850319148
C,286.06693239040965
O,180.10645839374462
O,132.37698335964433
M,256.8255325917995
U,74.84556815154794
D,213.74379771006753
M,306.99056052877614
D,398.4568193725365
A,311.68051518678385
U,142.59991909127552
M,143.14593481369664
A,358.9298634797791
O,81.91109047145935
A,401.528068470559
M,139.83563172004602
D,341.66181069025635
A,351.5829057636863
A,313.73004590735326
O,128.08908783526695
U,110.96390398495016
C,268.43402097082753
M,142.69464830699974
M,271.483977826656
M,105.54846871198
O,240.59989701138687
U,89.4292981371151
M,230.5747214927607
M,202.7986434499862
U,44.089768240991035
O,122.83164511012572
A,335.1510060266819
A,376.20364517224516
M,274.6084536565458
U,139.84766446532564
A,344.3703852061356
O,173.52352787577314
U,108.08338490698466
M,159.69964812721966
U,63.039272369773165
D,341.34593774310105
A,297.91632716950335
M,197.27360324002635
M,157.57146977962756
A,372.19205118835606
M,190.43006223217512
A,332.4001227628148
C,272.64398791331155
O,202.2622455034154
M,232.0809579432115
D,304.2713518597674
A,415.391761879092
A,410.87885772385346
A,420.2833927753412
O,194.21666952892343
C,287.21054834802504
D,274.66329939760817
M,256.5533491522246
D,320.6045820857714
D,268.358447887506
M,273.2041554760055
A,267.0855741350556
A,411.851065634574
M,271.0160399833223
A,273.7635228582657
C,267.8516576409877
C,232.52027293622675
A,338.84068239728174
A,339.46817278791497
D,209.72673026509042
D,280.4230692377823
D,351.2482675922235
A,296.2481956530917
D,315.37965400105094
O,208.23445554491536
D,355.7794381205975
U,135.75402986704864
O,224.4349859721657
D,191.728407146837
U,80.86522880273199
A,365.0405296208741
M,170.86903414894425
A,292.34511884432294
D,278.6947122825323
M,262.1430767909215
U,58.065807085092764
D,348.4977659397011
M,240.86393426195465
U,58.20858434981186
M,237.34545701094572
U,133.2860053027527
A,371.82271271697107
C,227.21226391134664
A,318.5151145329241
O,154.03599350997894
M,264.1348578198895
O,133.3113354432339
D,320.8300404838059
A,454.01257093739883
A,351.33404879864383
D,362.9680066866112
O,167.8941313657186
A,411.4544025599387
O,142.6321387913714
M,205.49317032862203
D,312.098538931434
U,133.22551193505407
A,310.9111958651736
D,259.53673478422587
D,343.5325493217952
A,251.20847703741214
C,283.011804361016
C,312.12834144835307
D,323.50128920426664
A,368.65648508146285
U,98.1220484918191
A,412.9807647093212
D,294.7268395698694
A,333.5913881561555
O,135.50538587932462
D,337.1482072460021
D,292.5848961421617
U,99.4327145677458
U,59.903998082820806
U,15.329288630248385
O,104.64689940717533
M,278.08307044589606
C,329.8374590244661
C,243.95118915729597
C,227.33224192203176
C,360.96789915237787
U,92.7966494093766
M,225.88380509443203
D,260.0907823547977
O,136.66424366415325
U,46.53252334203351
D,282.69083963368763
A,243.16137074185633
D,263.4319977648759
U,149.09047511537918
D,318.01904769811614
U,154.88987134801607
A,341.31149020249404
D,285.75342311934423
A,346.45760795139574
D,235.30038295555832
D,242.74017047642334
U,180.07799957156433
M,281.7132547085948
A,369.06721852106347
M,171.6006426308564
O,177.7630195592047
U,32.14943766926639
A,339.5360837699127
O,127.47371039409566
O,227.44495394802811
C,234.85449492651355
A,413.08919810148535
D,319.25111701127946
A,335.38575509011605
A,244.69683133332666
D,337.074034442595
O,187.72410051441554
O,187.31037836787172
D,417.22952979408905
M,246.4237071538802
A,318.17071339566735
C,283.116122887885
A,313.82782730995086
M,199.07240927005947
C,268.2554317626653
M,123.81490017726303
D,255.4523302680364
A,326.50789470275527
M,160.42049995141264
M,211.34354416351016
O,186.2067042781569
D,323.0658432829136
C,183.37415434032428
U,98.63905714815773
D,318.4346754942993
A,333.2189911473313
D,230.55115848467943
D,242.20682248218324
D,371.479864206433
U,74.60739059123398
D,365.8586113935455
U,78.00461624805659
O,128.74112025675592
U,111.91328193492723
A,330.53131331279764
D,223.2332387055101
M,283.54575560781456
D,260.63068081437194
M,156.71448573230927
D,319.0977131205972
A,324.813109920454
C,211.41968025854655
C,161.28705329001906
A,342.65428944546215
O,167.03219795642715
A,285.40357511865864
M,145.09234263724312
O,160.7507577672449
M,254.68841931608216
D,349.2903199726382
C,346.79464554657466
D,272.3635887868819
M,233.7880656374076
U,122.96476471473136
A,372.5195683103986
M,143.20185381274433
O,158.6534388848321
A,388.94532508152906
A,441.7384261605993
M,194.76031651376456
U,71.54707685172397
D,425.82983765930146
M,146.7739187649334
M,172.7168980356906
O,222.14570284073076
O,217.08778688273907
D,221.79980446326752
C,260.2408164034932
M,210.41788691160684
U,149.3676089686881
U,204.00570275868085
O,32.46021168985533
O,128.1530955246429
M,220.64459646541695
M,159.9349197266254
A,321.0791097141541
O,162.82304385877248
C,294.74523176990397
M,233.21621240722666
U,57.41777508279337
U,51.14250252445859
O,145.69083636942275
U,1.2
D,231.14646115253484
C,344.9603196530122
A,340.4341062742531
D,290.23766374878045
D,248.97476249121567
M,215.2440669247739
D,243.54752265570968
O,68.99425549783079
D,280.80408793573645
O,143.07168200924673
M,229.51805006599963
O,167.50217536583764
O,58.373618653271734
M,233.19580835978326
A,300.8328077281493
D,305.2582387973355
U,100.7272897901317
A,320.48331024463357
O,165.67811850338984
D,225.67132012065903
M,260.4460834742278
A,345.2914792990655
A,423.9253574750236
C,222.343544876919
O,131.26635846727942
U,117.17706983686942
U,78.90772644069172
A,406.47719964152964
M,139.1120146236021
D,210.79456840323218
C,376.72569807026866
D,284.4446037462427
U,117.62719990226624
A,371.37598195206823
D,284.7372916100695
A,333.0900459160727
U,81.05144953309244
O,239.09690949643652
D,282.3207210272212
A,314.01049622923824
C,212.28254454148265
C,244.38048334665953
D,302.1708104827865
A,434.36608274247857
D,319.97281204171395
C,315.8118498062772
C,281.8725912519472
D,302.48481070790035
U,161.93389335821124
D,373.9670745026941
D,310.1935263675125
U,79.4951603829914
A,329.91521450855674
O,181.3954399217556
U,57.391607953971054
D,269.1368918094822
C,192.33269133414882
A,479.8213911487747
M,282.85552899970736
M,187.12298326049623
U,166.18303719528356
D,249.644031273943
A,418.80825098698523
A,345.33084213703273
A,342.40755925846986
M,183.94610152358172
O,117.95733531637747
C,216.07535380105102
D,287.1914733897852
D,353.5482849695515
M,204.78522199505971
M,204.47164112414507
M,152.0281340090851
A,369.9820090000783
A,375.0553733554963
A,310.4098622175477
A,319.2023336286521
C,297.72661714310794
C,265.3415024200724
M,157.64222420444906
D,291.88283537561
U,76.12581138081177
M,143.66447114450148
D,155.18355515937367
O,74.2603377089562
C,277.3569257207704
A,340.25628705295867
C,383.07224472450787
M,278.66107081145697
U,130.28826289069508
M,198.90574405099326
A,315.54098342513623
M,195.15889228810153
O,153.01113781697558
D,437.9696175174691
C,243.78932976652226
U,101.53632925402566
M,275.238544395273
C,260.8231991203126
A,437.8864591705626
O,118.85853942635096
D,287.0424133971421
D,283.40919474115304
A,365.6307900721048
A,382.0881791291425
D,329.6480650320455
M,180.59087489692084
A,383.27624420972455
D,405.535457625341
C,286.84737008994193
U,12.8122422480984
D,304.2889226652769
U,60.55817498093481
M,175.0543217187339
A,386.7956678789308
O,208.57862478837995
A,379.3343462020002
A,302.8237035163647
A,402.83108831050276
A,417.8532264900713
A,313.5840683892324
A,343.7692934520613
A,394.0143392202827
O,159.77964020140178
C,294.47335931816997
D,269.6581908629155
O,107.799386508788
U,90.18505152862079
A,391.9521801701658
D,327.63971881546945
A,269.1812580186522
A,351.61585294328626
O,201.2327118863476
M,194.1454563255606
C,248.6184740184865
D,276.74837798470605
A,352.97308650183027
A,315.3106465528714
M,208.3076261468051
C,273.0000093581853
D,300.15735737862286
M,187.756320170916
M,169.34832153630327
M,172.22031100728924
D,228.56882214998618
A,360.1785671804215
M,260.51423004920747
U,47.16342536806935
M,234.5001081714711
M,189.1129767332417
A,303.94113460380066
C,270.529973188563
C,297.91263008532314
A,267.55410247307327
A,367.84332897938344
U,63.39545194657263
D,250.59422238690627
U,21.610856651592186
D,208.34975357631293
D,347.30113128353827
O,145.43082045144396
A,343.2380807311412
C,209.26823115369385
D,330.1842080815604
M,154.45005545177426
U,82.19703365102502
U,93.25175003219911
D,298.3148943674903
O,156.799441048075
O,107.57050330627158
O,98.18539393345011
U,99.45653991700716
O,94.87090310058416
D,364.2202344452551
U,44.40199676617919
U,160.35971022395802
U,40.44870564551933
O,210.40136908934753
D,308.5551364208113
A,431.7652878190371
D,286.9757597472023
O,137.2178869081859
M,259.25850134687033
M,288.5449783152996
D,345.77236619114626
M,131.8754953606376
M,285.74925450057157
D,338.65634575220827
A,357.450526745123
A,345.62456239977325
U,94.2328217292087
M,210.66123099781868
C,190.43067944037747
A,217.63818165636872
C,235.4590659845615
D,210.61885063669803
O,114.23033070138086
C,225.65334021102248
A,361.6582173983645
A,360.5740007387645
U,168.18655509181016
A,387.09684391295355
M,267.67520521511835
D,261.62151785242844
C,160.34817480091638
D,350.76104174209894
M,211.7736791892496
M,181.7875767268683
M,231.17495938191928
A,423.3637557019962
U,135.05602844138608
U,65.51878278825316
M,168.99077161299937
D,302.0998192405696
D,303.0498412153552
D,250.00943857555706
M,232.39648781048965
O,97.52432763170565
U,140.4721944674476
U,43.88373353965541
O,168.2345643776003
A,327.9809856900848
O,127.96604234178702
U,120.9618909897892
C,246.10623377285478
A,349.76027510652676
C,327.23432095614544
U,11.534244995647597
U,74.12666743391493
C,284.2839713271251
C,250.4617888874038
A,259.6825844335916
M,187.34979347976142
A,323.01753118952706
U,49.26066765165057
O,62.00635472878605
A,342.91407748509
A,271.125511260939
C,156.18959988004437
U,130.94414771685248
A,405.15326141458786
O,182.30931001120408
D,253.53487915844119
U,75.14158070767078
A,347.3952292244878
M,204.66134136370042
M,189.54184835307237
A,401.8082712099837
A,336.19292841723524
D,299.2621065253133
O,129.33171670748916
C,306.1449683381041
C,257.8491298542683
C,211.04630285539352
M,213.1523630453229
D,271.0273723908903
C,235.07240338214223
M,178.0136461667166
D,261.1016520307717
A,355.6363722153462
A,354.86296699062063
O,87.84582124857735
D,277.0837896692792
O,107.03712946250518
O,62.59028216924868
O,213.17862295073795
D,289.27378627752404
A,307.65664051462824
M,195.69164685538868
M,103.45318287193886
D,326.0438627574328
A,388.2817952432174
M,226.17031598974594
A,370.69365042097974
U,121.38868034080507
A,427.502883347437
M,183.0725040288532
D,322.079534865154
U,93.69946434944575
M,283.3523538424151
D,377.03504313404073
M,211.57323333259714
U,166.48773953000568
D,290.5957974553308
D,374.55110024886187
A,323.2183197455015
A,341.4891785072756
A,322.8698002833393
D,290.47265540000393
D,255.67624529782745
D,304.51948128326563
O,52.43984820095761
U,51.264418971243146
C,254.42808922931692
U,102.29978207442181
M,205.82502879102722
A,325.3258331646555
C,337.67320501471227
M,165.53236025789622
A,296.4689476344887
U,10.475922123591445
C,236.61208072628898
M,233.74007673950663
A,347.6721778742042
M,263.1194769726688
U,162.2019291785051
M,204.11901455192677
U,165.18586217271692
U,162.6469695915984
D,279.4947651630456
O,81.7941083837733
C,214.0491139076597
M,171.73394152547928
M,352.3581296374437
M,164.60653109304914
M,250.04028202884933
U,93.75973920817617
U,256.358776507569
M,205.7910852297244
A,347.6856758160865
M,171.35237023927976
M,191.2793350667399
U,170.3912773715192
C,276.28905913569787
U,129.18402900079013
A,243.09662468347904
M,115.87449754237065
U,94.88949780457816
C,300.97089368215416
A,301.29737385998595
U,88.46214644694498
M,211.6909562790052
O,180.1505637858019
D,297.0017565796346
M,261.7434786071575
D,349.115359936042
D,349.8734211833871
D,387.21158975481274
U,149.6926639443035
D,204.8017439425731
A,273.264491311408
U,103.73255499838191
O,93.92179161360984
M,162.1204732132182
O,97.41965299510674
A,386.12542815407124
M,115.30217364938882
U,87.7047691244772
U,85.721489577419
A,335.62086952313166
D,318.47445722958145
U,47.550229459816485
M,202.59114262815567
O,114.82758122804617
M,147.20284365661067
U,103.83498739356247
O,104.39715063638441
M,145.09735637017414
U,46.75169453925636
D,311.1515004168988
M,189.55235727969378
D,207.32359765955016
M,342.0038661994602
A,370.61462113086475
O,187.26797663850738
C,258.2221171798934
C,303.30714035981094
M,238.35821137335887
A,350.2938467654063
O,134.4182570573248
A,326.0470247371207
U,90.7922284679776
O,164.20969431224285
A,301.9357568463731
D,257.0931252670207
M,237.463020261453
M,199.5803233623838
C,274.5981081709714
O,214.67826943806563
U,100.32324640631798
A,388.1451978426253
D,262.38401227038486
M,201.085500820647
A,288.20590426675966
M,87.8294011477133
U,32.99602472954888
D,249.91694084111717
D,345.07547380147724
M,279.16159854657235
M,208.42806469788079
O,192.64823307396614
M,226.92381632099952
M,220.65066063054957
A,360.827224945048
A,408.1075556820727
A,371.29153617147216
U,85.87512871143173
D,296.8928722326828
U,48.40261537584373
A,291.8287695234503
D,305.6349960441548
A,305.9850480913975
D,304.721689111548
A,264.9699560152594
M,228.14719900653776
A,307.1005568209792
M,201.90643926383086
C,253.97734660211063
D,334.5796128436154
O,150.66106753594175
M,218.04829795240883
A,276.47066574289414
C,245.5358725405253
M,220.95116766967703
U,95.91786212138754
U,1.2
U,62.618435922608775
D,383.1479622575801
A,258.7840969439442
M,174.64262512492837
D,330.76537117297255
D,340.4961578211059
M,257.35528038335866
O,195.55580644902517
D,291.8325906080221
O,132.11731190470275
M,110.0686474162395
M,207.57240823566622
D,346.9701740477168
D,260.0243663638816
U,142.30151541375025
A,301.37828491579285
D,309.3789311788967
O,109.54902903545765
U,33.53187151764007
M,238.33163210489175
O,131.40453417147006
M,261.5693720927627
M,192.30093311365422
M,128.8574244595044
M,204.4378899616336
U,95.18916615182997
O,222.3350288883592
U,123.60488805235667
C,249.954407842107
U,228.50626177146427
A,400.02981098253235
C,210.01836647799112
O,163.0167258405802
A,346.84637851360105
C,176.0052856458606
M,214.52165347327767
O,179.04722538158154
O,98.82141702986998
A,362.64374365218555
D,274.4491725133958
O,118.79105548286846
D,212.42489535100927
M,154.2887192002607
A,389.0470296948981
A,331.70178310103825
O,177.49416734108146
D,288.3508409501207
D,301.4350005555861
A,437.3421588717047
M,220.1645528602718
D,256.9534015388496
D,251.85683287658978
M,217.87056156606585
D,384.13232477731117
D,256.99176586177845
D,339.9498072622838
U,64.07778682285195
D,355.15630275933773
O,115.3823493594511
M,194.4670213274792
M,160.64773741082834
U,7.894352620282632
U,154.34953161488994
A,360.7406173469037
U,66.17290812978636
M,219.5109981221803
D,349.0726819847191
O,133.6757259149651
M,173.5605407003575
D,349.995998726872
U,74.12772811605198
A,340.74737875563767
O,203.6377506890285
C,266.24897173350547
D,269.9737556219877
A,411.71798821877303
U,1.2
C,304.20504116647544
D,395.72746698057836
U,122.69125866229415
M,183.80735381024493
M,184.8030378652379
M,248.6715034145749
A,362.6688807830776
D,277.69068054248453
M,178.27227132548762
M,157.3629515322626
M,206.74048897976735
D,238.71965993844535
D,227.2835818135579
A,339.32231202605385
M,172.98854033604675
M,269.64979814945605
D,319.3140417260193
A,352.2181092090045
M,143.45814403857509
C,203.60710660099065
D,369.837180980779
C,261.39588136996724
M,182.34469692406526
O,258.93574644159554
O,199.34634150410537
A,355.81770492216293
M,197.28840006484432
C,316.1653809989649
D,313.9946121233901
D,224.7003747181868
C,170.4282411674516
M,141.85564865796897
M,209.81755556310944
O,190.34348766692577
D,304.4238271725583
M,314.2155607018846
M,241.35182651186284
U,147.8735927076655
C,265.37092994963473
A,360.5243983119613
A,340.23125255535666
U,146.49806744960597
D,367.901878284163
U,40.44200386241131
U,56.58106733779727
D,213.51050576710398
O,225.62903067316947
A,304.5179096191861
D,406.5794614929016
D,336.0858373297779
D,305.0577435387105
U,85.04729265453493
M,121.17872038565528
C,202.47534966530733
U,137.04250235856483
D,353.369392054927
A,344.8573063828253
D,261.2861402060721
D,259.21132278552193
A,399.6069432296663
D,262.21380643700417
M,216.24805635830504
D,312.2772749015677
A,302.5662814998929
M,113.54572001416443
M,256.7627350613062
D,360.4846476648616
U,93.7360071606822
O,166.13266203024128
C,232.5152257895641
D,402.0651186680242
M,188.3267697920483
U,8.903662583073796
A,296.93276781145903
D,280.7822350037111
D,317.3931689253549
O,127.69467213312028
M,195.12814470865808
A,402.7210220086898
D,327.4332935630941
U,81.74062975314665
C,222.29776908117844
D,312.98858864377155
D,305.3873943758204
D,203.05278721506411
M,176.2364753493432
M,177.85595897936173
D,314.6682087397416
A,366.5764624534758
U,122.03279357686031
A,336.1110042612336
D,322.02563128391125
U,144.8778956724663
A,344.0080050214279
U,108.15355434374656
U,50.30165167862981
D,297.1355178362072
D,375.6311773895519
M,201.78617042243053
C,286.5668162267711
M,171.76474074932338
M,222.88177744223597
O,239.5996205926076
D,354.31724545675036
O,220.2863752504593
A,369.00375185336486
A,418.92191880734964
U,133.620249084195
M,207.4406794712498
D,199.98260952886724
C,294.28928257175994
D,308.6424053034661
M,187.7448077000365
D,299.8233652008764
U,82.29542142429166
O,180.69180744832994
A,264.07443930614437
M,129.5793753751427
O,146.95092152763812
U,47.2109015298551
M,94.15784737611082
O,161.2780437239494
U,146.92286198217175
A,377.84966761967377
D,313.77037029557334
C,272.5387328530972
D,298.5862334956295
D,341.7299850564145
O,206.23652114769044
D,309.283221731431
O,62.0137011447396
A,374.5639620557538
M,235.35881439760004
D,368.68121580757844
A,451.9838792890148
D,303.0902806940679
D,370.31521421151274
D,348.9606620223083
C,286.41816428918236
M,224.51595767271664
D,383.2691954260305
D,322.9459398338261
A,427.71955375969213
D,290.2465876752226
D,374.02066220091297
D,309.3920516577885
U,69.59252353364997
D,292.7643231064389
A,388.47286675961004
U,102.12843565628341
D,260.2363143251194
M,128.88666272460728
D,187.73961155034883
C,169.83644902463854
M,229.5529784527591
O,166.31464104325758
U,126.12005957107237
M,142.43609747478158
U,36.91158089420307
M,207.99434424129376
A,387.5667531594895
A,289.9031463660467
D,283.23976181961604
C,238.49138538191215
D,331.66351477032384
M,333.84883789325056
D,381.16763496759836
C,218.85237962026764
A,329.9297531955499
D,274.2784649774696
U,141.13099184821814
M,190.35510520378287
O,264.8988373610211
O,213.28314317244883
A,366.6347258106326
D,284.4551918016716
O,129.58404972388857
A,293.718246217671
A,279.5709269453108
M,218.1437085940966
D,294.8872348610178
U,61.60000474003524
A,383.37546171904376
A,397.10655693205905
D,270.0976534516749
A,485.1370666757089
C,270.7531752111661
D,276.05948242943055
M,150.77532069692
A,445.1142206357312
A,329.3435225088228
D,297.25383314039084
D,315.3917333595006
U,117.41639595986855
O,190.24735212225517
M,178.1892477445927
O,222.22491657950985
U,164.50947223325505
O,85.27379438011502
O,113.85395089616053
D,271.99029278060897
C,270.1293119456446
A,288.15446877308494
A,349.1658197729114
C,152.0717220259214
O,200.3598153951407
D,303.6617146127476
A,269.4787829617081
A,299.5507064709264
